sent
3224	,	0 , PNCT
3224	по	0 по PREP
3225	коллективу	0 коллектив NOUN masc inan sing datv
3226	.	0 . PNCT
/sent
sent
3226	Той	0 тот ADJF Apro femn sing gent
3227	же	0 же PRCL
3228	точки	0 точка NOUN femn inan sing gent
3229	зрения	0 зрение NOUN neut inan sing gent
3230	придерживаются	0 придерживаться VERB impf intr plur pres 3per indc
3231	и	0 и CONJ
3232	представители	0 представитель NOUN masc anim plur nomn
3233	чеченской	0 чеченский ADJF femn sing gent
3234	элиты	0 элита NOUN femn inan sing gent
3235	-	0 - PNCT
3235	возможные	0 возможный ADJF plur nomn
3236	конкуренты	0 конкурент NOUN masc anim plur nomn
3237	Кадырова	0 Кадыров NOUN masc anim sing gent
3238	на	0 на PREP
3239	будущих	0 будущий ADJF plur loct
3240	выборах	0 выборы NOUN plur loct
3241	:	0 : PNCT
3241	их	0 их ADJF Apro
3242	аргументация	0 аргументация NOUN femn inan sing nomn
3243	сводится	0 сводиться VERB impf intr sing pres 3per indc
3244	к	0 к PREP
3245	тому	0 то ADJF Apro Subx neut sing datv
3246	,	0 , PNCT
3246	что	0 что CONJ
3247	Кадыров	0 Кадыров NOUN masc anim sing nomn
3248	будет	0 быть VERB impf intr actv sing futr 3per indc
3249	иметь	0 иметь INFN impf tran actv
3250	серьёзные	0 серьезный ADJF plur accs inan
3251	преимущества	0 преимущество NOUN neut inan plur accs
3252	перед	0 перед PREP
3253	другими	0 другой ADJF Apro plur ablt
3254	кандидатами	0 кандидат NOUN masc anim plur ablt
3255	,	0 , PNCT
3255	которые	0 который ADJF Apro plur nomn
3256	просто	0 просто PRCL
3257	не	0 не PRCL
3258	успеют	0 успеть VERB perf intr actv plur futr 3per indc
3259	раскрутиться	0 раскрутиться INFN perf intr
3260	.	0 . PNCT
/sent
sent
3260	Они	0 они ADJF Apro Subx plur 3per nomn
3261	хотят	0 хотеть VERB impf tran actv plur pres 3per indc
3262	чувствовать	0 чувствовать INFN impf tran actv
3263	поддержку	0 поддержка NOUN femn inan sing accs
3264	товарищей	0 товарищ NOUN masc anim plur gent
3265	,	0 , PNCT
3265	знать	0 знать INFN impf tran actv
3266	,	0 , PNCT
3266	что	0 что CONJ
3267	они	0 они ADJF Apro Subx plur 3per nomn
3268	кому-то	0 кто-то ADJF Apro Subx masc sing datv
3269	нужны	0 нужный ADJS plur
3270	.	0 . PNCT
/sent
sent
3270	Мы	0 мы ADJF Apro Subx plur 1per nomn
3271	не	0 не PRCL
3272	разделяем	0 разделять VERB impf tran plur actv pres 1per indc
3273	мнения	0 мнение NOUN neut inan sing gent
3274	тех	0 тот ADJF Apro plur gent
3275	экономистов	0 экономист NOUN masc anim plur gent
3276	,	0 , PNCT
3276	которые	0 который ADJF Apro plur nomn
3277	предлагают	0 предлагать VERB impf tran plur actv pres 3per indc
3278	заморозить	0 заморозить INFN perf tran actv
3279	развитие	0 развитие NOUN neut inan sing accs
3280	этого	0 этот ADJF Apro masc sing gent
3281	комплекса	0 комплекс NOUN masc inan sing gent
3282	,	0 , PNCT
3282	ввести	0 ввести INFN perf tran actv
3283	его	0 он ADJF Apro Subx masc sing 3per accs
3284	в	0 в PREP
3285	русло	0 русло NOUN neut inan sing accs
3286	суженного	0 сузить PRTF perf tran neut sing gent pssv past
3287	воспроизводства	0 воспроизводство NOUN neut inan sing gent
3288	;	0 ; PNCT
/sent
sent
3288	В	0 в PREP
3289	частности	0 частность NOUN femn inan sing loct
3290	,	0 , PNCT
3290	РАО	0 РАО NOUN neut inan Fixd sing nomn
3291	ЕЭС	0 ЕЭС NOUN neut inan Fixd sing nomn
3292	заинтересовалось	0 заинтересоваться VERB perf intr neut sing past indc
3293	Разданской	0 разданский ADJF femn sing ablt
3294	ГЭС	0 ГЭС NOUN femn inan Fixd sing ablt
3295	.	0 . PNCT
/sent
sent
3295	В	0 в PREP
3296	результате	0 результат NOUN masc inan sing loct
3297	хаоса	0 хаос NOUN masc inan sing gent
3298	и	0 и CONJ
3299	неразберихи	0 неразбериха NOUN femn inan sing gent
3300	многие	0 многие ADJF Apro Subx plur nomn
3301	из	0 из PREP
3302	них	0 они ADJF Apro Subx plur 3per gent
3303	попали	0 попасть VERB perf intr actv plur past indc
3304	в	0 в PREP
3305	руки	0 рука NOUN femn inan plur accs
3306	случайных	0 случайный ADJF plur gent
3307	людей	0 человек NOUN masc anim plur gent
3308	.	0 . PNCT
/sent
sent
3308	Новая	0 новый ADJF femn sing nomn
3309	глава	0 глава NOUN femn inan sing nomn
3310	кодекса	0 кодекс NOUN masc inan sing gent
3311	,	0 , PNCT
3311	регулирующая	0 регулировать PRTF impf tran femn sing nomn actv pres
3312	введение	0 введение NOUN neut inan sing accs
3313	временных	0 временный ADJF plur gent
3314	финансовых	0 финансовый ADJF plur gent
3315	администраций	0 администрация NOUN femn inan plur gent
3316	,	0 , PNCT
3316	предлагается	0 предлагаться VERB impf intr sing pres 3per indc
3317	к	0 к PREP
3318	введению	0 введение NOUN neut inan sing datv
3319	в	0 в PREP
3320	отношении	0 отношение NOUN neut inan sing loct
3321	субъектов	0 субъект NOUN masc inan plur gent
3322	РФ	0 РФ NOUN femn inan Fixd sing gent
3323	с	0 с PREP
3324	2007	0 2007 NUMR
3325	года	0 год NOUN masc inan sing gent
3326	,	0 , PNCT
3326	в	0 в PREP
3327	отношении	0 отношение NOUN neut inan sing loct
3328	муниципальных	0 муниципальный ADJF plur gent
3329	образований	0 образование NOUN neut inan plur gent
3330	--	0 -- PNCT
3330	с	0 с PREP
3331	2008	0 2008 NUMR
3332	года	0 год NOUN masc inan sing gent
3333	.	0 . PNCT
/sent
sent
3333	Между	0 между PREP
3334	тем	0 то ADJF Apro Subx neut sing ablt
3335	одно	0 один ADJF Apro neut sing nomn
3336	из	0 из PREP
3337	нововведений	0 нововведение NOUN neut inan plur gent
3338	группы	0 группа NOUN femn inan sing gent
3339	Козака	0 Козак NOUN masc anim sing gent
3340	поначалу	0 поначалу ADVB
3341	было	0 быть VERB impf intr actv neut sing past indc
3342	воспринято	0 воспринять PRTS perf neut sing pssv past
3343	российским	0 российский ADJF masc sing ablt
3344	бизнесом	0 бизнес NOUN masc inan sing ablt
3345	с	0 с PREP
3346	оптимизмом	0 оптимизм NOUN masc inan sing ablt
3347	.	0 . PNCT
/sent
sent
3347	Затем	0 затем ADVB
3348	методично	0 методично ADVB
3349	закапала	0 закапать VERB perf tran femn sing actv past indc
3350	весь	0 весь ADJF Apro masc sing accs inan
3351	лист	0 лист NOUN masc inan sing accs
3352	свечным	0 свечной ADJF neut sing ablt
3353	салом	0 сало NOUN neut inan sing ablt
3354	,	0 , PNCT
3354	нарисовав	0 нарисовать GRND perf tran actv past
3355	причудливую	0 причудливый ADJF femn sing accs
3356	звезду	0 звезда NOUN femn anim sing accs
3357	.	0 . PNCT
/sent
sent
3357	ложится	0 ложиться VERB impf intr sing pres 3per indc
3358	на	0 на PREP
3359	карту	0 карта NOUN femn inan sing accs
/sent
sent
3360	Впереди	0 впереди ADVB
3361	женщина	0 женщина NOUN femn anim sing nomn
3362	получает	0 получать VERB impf tran sing actv pres 3per indc
3363	пособие	0 пособие NOUN neut inan sing accs
3364	на	0 на PREP
3365	ребёнка	0 ребенок NOUN masc anim sing accs
3366	--	0 -- PNCT
3366	70	0 70 NUMR
3367	рублей	0 рубль NOUN masc inan plur gent
3368	!	0 ! PNCT
/sent
sent
3368	То	0 то ADJF Apro Subx neut sing nomn
3369	есть	0 быть VERB impf intr actv sing pres 3per indc
3370	российская	0 российский ADJF femn sing nomn
3371	экономика	0 экономика NOUN femn inan sing nomn
3372	от	0 от PREP
3373	евродолларовых	0 евродолларовый ADJF plur gent
3374	колебаний	0 колебание NOUN neut inan plur gent
3375	пока	0 пока CONJ
3376	застрахована	0 застраховать PRTS perf femn sing pssv past
3377	?	0 ? PNCT
/sent
sent
3377	И	0 и CONJ
3378	так	0 так ADVB Ques
3379	по	0 по PREP
3380	всей	0 весь ADJF Apro femn sing datv
3381	России	0 Россия NOUN femn inan sing datv
3382	.	0 . PNCT
/sent
sent
3382	Партия	0 партия NOUN femn inan sing nomn
3383	жизни	0 жизнь NOUN femn inan sing gent
3384	тоже	0 тоже PRCL
3385	в	0 в PREP
3386	список	0 список NOUN masc inan sing accs
3387	потенциальных	0 потенциальный ADJF plur gent
3388	союзников	0 союзник NOUN masc anim plur gent
3389	Народной	0 народный ADJF femn sing gent
3390	партии	0 партия NOUN femn inan sing gent
3391	не	0 не PRCL
3392	включена	0 включить PRTS perf femn sing pssv past
3393	:	0 : PNCT
3394	"	0 " PNCT
3395	Я	0 я ADJF Apro Subx sing 1per nomn
3396	не	0 не PRCL
3397	знаю	0 знать VERB impf tran sing actv pres 1per indc
3398	,	0 , PNCT
3398	что	0 что ADJF Apro Subx neut sing nomn
3399	это	0 это ADJF Apro Subx neut sing nomn
3400	такое	0 такой ADJF Apro neut sing nomn
3401	,	0 , PNCT
3401	у	0 у PREP
3402	нас	0 мы ADJF Apro Subx plur 1per gent
3403	нет	0 нет PRED
3404	контактов	0 контакт NOUN masc inan plur gent
3405	"	0 " PNCT
3406	,	0 , PNCT
3407	-	0 - PNCT
3408	-	0 - PNCT
3409	пожал	0 пожать VERB perf tran masc sing actv past indc
3410	плечами	0 плечо NOUN neut inan plur ablt
3411	лидер	0 лидер NOUN masc anim sing nomn
3412	партии	0 партия NOUN femn inan sing gent
3413	,	0 , PNCT
3413	отвечая	0 отвечать GRND impf intr actv pres
3414	на	0 на PREP
3415	вопрос	0 вопрос NOUN masc inan sing accs
3416	о	0 о PREP
3417	Партии	0 партия NOUN femn inan sing loct
3418	жизни	0 жизнь NOUN femn inan sing gent
3419	(	0 ( PNCT
3419	ПЖ	0 ПЖ NOUN femn anim Fixd sing nomn
3420	)	0 ) PNCT
3421	.	0 . PNCT
/sent
sent
3422	Они	0 они ADJF Apro Subx plur 3per nomn
3423	только	0 только PRCL
3424	строят	0 строить VERB impf tran plur actv pres 3per indc
3425	свою	0 свой ADJF Apro femn sing accs
3426	партию	0 партия NOUN femn inan sing accs
3427	.	0 . PNCT
/sent
sent
3427	Куда	0 куда ADVB Ques
3428	эффективнее	0 эффективно PRED
3429	создать	0 создать INFN perf tran actv
3430	на	0 на PREP
3431	рынке	0 рынок NOUN masc inan sing loct
3432	такие	0 такой ADJF Apro plur accs inan
3433	условия	0 условие NOUN neut inan plur accs
3434	,	0 , PNCT
3434	при	0 при PREP
3435	которых	0 который ADJF Apro plur loct
3436	законы	0 закон NOUN masc inan plur accs
3437	и	0 и CONJ
3438	нормы	0 норма NOUN femn inan plur accs
3439	легче	0 легко PRED
3440	и	0 и CONJ
3441	проще	0 просто PRED
3442	было	0 быть VERB impf intr actv neut sing past indc
3443	бы	0 бы PRCL
3444	соблюдать	0 соблюдать INFN impf tran actv
3445	,	0 , PNCT
3445	чем	0 чем CONJ
3446	обходить	0 обходить INFN impf tran actv
3447	.	0 . PNCT
/sent
sent
3447	Тайна	0 тайна NOUN femn inan sing nomn
3448	совещательной	0 совещательный ADJF femn sing gent
3449	комнаты	0 комната NOUN femn inan sing gent
3450	"	0 " PNCT
/sent
sent
3450	И	0 и CONJ
3451	если	0 если CONJ
3452	так	0 так ADVB Ques
3453	,	0 , PNCT
3453	то	0 то CONJ
3454	полагаться	0 полагаться INFN impf intr
3455	на	0 на PREP
3456	то	0 то ADJF Apro Subx neut sing accs
3457	,	0 , PNCT
3457	что	0 что CONJ
3458	все	0 весь ADJF Apro plur nomn
3459	граждане	0 гражданин NOUN masc anim plur nomn
